Order_ID,Region,Country,Item_Type,Sales_Channel,Order_Priority,Order_Date,Ship_Date,Units_Sold,Unit_Price,Unit_Cost
748927533,Sub-Saharan Africa,Liberia,Personal Care,Online,H,6/4/16,7/20/16,3155,81.73,56.67
514898574,Sub-Saharan Africa,Rwanda,Office Supplies,Online,M,3/5/15,3/28/15,8785,651.21,524.96
524724900,Asia,North Korea,Fruits,Offline,H,8/25/12,10/9/12,6613,9.33,6.92
381580340,Australia and Oceania,Australia,Baby Food,Online,L,9/30/13,10/2/13,6957,255.28,159.42
208951222,Sub-Saharan Africa,South Africa,Meat,Online,C,11/10/16,11/10/16,2165,421.89,364.69
200636374,Sub-Saharan Africa,Cameroon,Personal Care,Offline,C,1/31/10,3/3/10,1617,81.73,56.67
170747125,Asia,Kyrgyzstan,Snacks,Online,H,11/16/12,1/5/13,6723,152.58,97.44
903707301,Asia,Kyrgyzstan,Beverages,Offline,L,9/4/11,9/5/11,5928,47.45,31.79
104253232,Sub-Saharan Africa,Benin,Vegetables,Offline,C,9/14/16,10/29/16,9703,154.06,90.93
947433745,Middle East and North Africa,Pakistan,Personal Care,Offline,C,9/30/12,10/23/12,5554,81.73,56.67
828610169,Australia and Oceania,Tuvalu,Baby Food,Offline,C,12/13/15,1/30/16,3018,255.28,159.42
813456332,Central America and the Caribbean,Grenada,Snacks,Offline,C,1/1/17,1/16/17,8660,152.58,97.44
687958562,Central America and the Caribbean,Cuba,Vegetables,Online,L,4/2/15,5/8/15,1081,154.06,90.93
308415687,Sub-Saharan Africa,Seychelles ,Household,Offline,L,11/18/14,11/27/14,5910,668.27,502.54
951439034,Middle East and North Africa,Syria,Snacks,Offline,C,7/30/13,9/16/13,808,152.58,97.44
363952434,Australia and Oceania,Kiribati,Snacks,Online,H,11/14/13,11/15/13,468,152.58,97.44
413192212,Asia,India,Personal Care,Online,L,10/14/11,11/17/11,1612,81.73,56.67
336707198,Asia,Bangladesh,Baby Food,Online,L,10/10/15,11/27/15,7997,255.28,159.42
792358720,Middle East and North Africa,Qatar,Personal Care,Online,L,8/17/12,8/24/12,5408,81.73,56.67
708320605,Europe,San Marino,Fruits,Offline,L,9/18/16,10/5/16,6662,9.33,6.92
433079183,Europe,Lithuania,Office Supplies,Offline,M,3/5/13,4/19/13,6609,651.21,524.96
385433280,Asia,North Korea,Clothes,Offline,C,9/18/14,11/1/14,7128,109.28,35.84
604494225,Europe,Georgia,Personal Care,Offline,L,5/22/12,6/25/12,2129,81.73,56.67
299685847,Central America and the Caribbean,Saint Kitts and Nevis ,Fruits,Online,M,4/3/17,4/24/17,2557,9.33,6.92
100744473,Asia,Tajikistan,Cereal,Online,L,2/18/11,3/16/11,1383,205.7,117.11
707718932,Europe,Macedonia,Fruits,Online,M,12/30/10,1/6/11,8614,9.33,6.92
640970551,Asia,Cambodia,Beverages,Offline,L,2/26/12,4/2/12,6285,47.45,31.79
291173160,Sub-Saharan Africa,Mauritania,Cereal,Online,H,10/12/14,11/2/14,3463,205.7,117.11
569313085,Central America and the Caribbean,Dominica,Household,Offline,M,7/11/12,8/18/12,1248,668.27,502.54
656689155,Europe,Sweden,Household,Offline,C,6/24/11,8/9/11,7769,668.27,502.54
254912698,Central America and the Caribbean,Panama,Snacks,Online,C,3/19/11,4/8/11,3187,152.58,97.44
935907542,Europe,Macedonia,Beverages,Offline,M,2/25/16,3/21/16,4695,47.45,31.79
291910016,Middle East and North Africa,Lebanon,Meat,Offline,C,8/22/16,9/27/16,1515,421.89,364.69
485468947,Sub-Saharan Africa,Cote d'Ivoire,Fruits,Online,C,6/15/15,7/1/15,9905,9.33,6.92
599445664,Central America and the Caribbean,Grenada,Personal Care,Offline,H,6/3/16,7/19/16,8148,81.73,56.67
687013995,Sub-Saharan Africa,Senegal,Baby Food,Offline,C,2/1/13,3/13/13,1563,255.28,159.42
421660268,Europe,Ireland,Household,Offline,C,3/14/15,4/11/15,7498,668.27,502.54
447183310,Europe,San Marino,Cosmetics,Offline,C,8/22/14,9/19/14,334,437.2,263.33
127694451,Europe,Estonia,Vegetables,Offline,L,12/7/11,12/27/11,6481,154.06,90.93
697617518,Europe,Vatican City,Meat,Offline,M,6/13/12,7/7/12,9381,421.89,364.69
311688840,Europe,United Kingdom,Personal Care,Offline,L,1/22/15,2/14/15,4509,81.73,56.67
794957244,Middle East and North Africa,Iran,Household,Offline,M,11/24/15,12/31/15,4369,668.27,502.54
892784059,Middle East and North Africa,Saudi Arabia,Vegetables,Offline,H,3/6/12,3/6/12,3497,154.06,90.93
320843112,Sub-Saharan Africa,Rwanda,Clothes,Online,L,7/13/13,8/18/13,3462,109.28,35.84
215120732,Asia,Indonesia,Vegetables,Offline,H,7/6/15,8/3/15,7860,154.06,90.93
881915748,Middle East and North Africa,Oman,Beverages,Offline,M,12/12/10,12/14/10,7323,47.45,31.79
447839486,Sub-Saharan Africa,Comoros,Beverages,Offline,H,6/13/16,7/28/16,4511,47.45,31.79
709815776,Middle East and North Africa,Oman,Beverages,Offline,C,8/15/15,9/16/15,9117,47.45,31.79
385080945,Europe,Cyprus,Cosmetics,Offline,M,11/6/15,11/7/15,2864,437.2,263.33
961183822,Asia,Cambodia,Cosmetics,Online,L,3/21/14,4/21/14,4507,437.2,263.33
845985734,Middle East and North Africa,Egypt,Cereal,Offline,M,6/17/16,6/28/16,4833,205.7,117.11
317660510,Asia,Kazakhstan,Cosmetics,Offline,C,6/8/10,6/29/10,1659,437.2,263.33
174694478,Sub-Saharan Africa,Madagascar,Vegetables,Online,L,5/11/15,5/11/15,4833,154.06,90.93
385886466,Australia and Oceania,Samoa ,Clothes,Offline,M,6/8/17,7/10/17,1235,109.28,35.84
540347802,Asia,Brunei,Cosmetics,Offline,C,7/4/11,7/11/11,9777,437.2,263.33
297502315,Sub-Saharan Africa,Djibouti,Clothes,Online,H,5/29/12,6/8/12,6401,109.28,35.84
737086331,Sub-Saharan Africa,Seychelles ,Beverages,Offline,M,5/1/13,6/4/13,9080,47.45,31.79
309148681,Europe,Spain,Household,Offline,M,4/23/12,5/5/12,2819,668.27,502.54
684050691,Central America and the Caribbean,Saint Lucia,Office Supplies,Offline,L,1/7/16,2/18/16,4655,651.21,524.96
902466189,Sub-Saharan Africa,Cape Verde,Snacks,Online,C,4/6/13,4/13/13,8655,152.58,97.44
525381505,Australia and Oceania,Australia,Vegetables,Offline,H,8/19/16,8/27/16,917,154.06,90.93
984095466,Australia and Oceania,Vanuatu,Vegetables,Online,H,4/13/13,5/12/13,4572,154.06,90.93
630219399,Europe,Serbia,Baby Food,Offline,L,2/21/14,3/14/14,4780,255.28,159.42
585677134,Europe,Denmark,Snacks,Online,H,4/13/12,5/4/12,3734,152.58,97.44
692704999,Europe,Italy,Household,Online,C,12/23/16,1/24/17,5657,668.27,502.54
863851821,Sub-Saharan Africa,South Africa,Snacks,Offline,H,1/25/12,3/7/12,1805,152.58,97.44
631978929,Australia and Oceania,East Timor,Cosmetics,Offline,M,9/28/12,10/1/12,5464,437.2,263.33
500260150,Asia,North Korea,Clothes,Online,C,5/1/16,5/10/16,6950,109.28,35.84
592181813,Central America and the Caribbean,Trinidad and Tobago,Cosmetics,Online,M,8/27/13,9/9/13,8613,437.2,263.33
201542747,North America,Greenland,Meat,Online,C,7/12/15,7/18/15,9832,421.89,364.69
942454278,Europe,Iceland,Cosmetics,Online,M,2/9/11,3/29/11,2019,437.2,263.33
899340236,Middle East and North Africa,Turkey,Beverages,Online,H,2/17/17,3/18/17,3616,47.45,31.79
476936948,Asia,Vietnam,Cereal,Online,C,7/12/13,7/20/13,5096,205.7,117.11
150293242,Europe,Kosovo,Office Supplies,Offline,H,5/19/15,6/21/15,3965,651.21,524.96
914770448,Middle East and North Africa,Tunisia ,Cereal,Online,L,2/6/16,2/16/16,9759,205.7,117.11
236042392,Europe,Germany,Office Supplies,Offline,H,12/19/13,1/26/14,9044,651.21,524.96
600095403,Middle East and North Africa,Tunisia ,Household,Offline,H,11/22/15,12/19/15,420,668.27,502.54
963228309,Sub-Saharan Africa,Nigeria,Beverages,Online,C,11/30/10,12/27/10,9516,47.45,31.79
802052438,Australia and Oceania,Marshall Islands,Fruits,Offline,L,11/13/11,1/2/12,3995,9.33,6.92
563491618,Sub-Saharan Africa,Ghana,Household,Offline,L,9/14/13,10/29/13,8547,668.27,502.54
314782178,Europe,Italy,Baby Food,Offline,L,6/15/12,7/12/12,9896,255.28,159.42
193472945,Europe,Belgium,Cosmetics,Offline,M,7/27/16,9/13/16,1799,437.2,263.33
857425248,Sub-Saharan Africa,South Africa,Snacks,Online,H,11/2/12,11/25/12,40,152.58,97.44
334812915,Sub-Saharan Africa,South Africa,Clothes,Online,C,8/20/15,8/26/15,7437,109.28,35.84
774122273,Australia and Oceania,Nauru,Office Supplies,Offline,H,2/1/10,2/15/10,8838,651.21,524.96
794152152,Middle East and North Africa,Bahrain,Office Supplies,Offline,L,6/27/16,6/29/16,6124,651.21,524.96
434013879,Europe,Monaco,Cosmetics,Offline,H,9/27/10,11/5/10,3206,437.2,263.33
703131282,Asia,Nepal,Baby Food,Online,L,6/21/11,7/22/11,1026,255.28,159.42
431240689,Europe,Greece,Cereal,Online,L,8/26/15,10/13/15,2558,205.7,117.11
318390929,Sub-Saharan Africa,Rwanda,Beverages,Online,M,7/13/17,8/31/17,7806,47.45,31.79
684943330,Asia,Japan,Vegetables,Online,C,6/4/12,6/8/12,8807,154.06,90.93
121571719,Sub-Saharan Africa,Nigeria,Meat,Offline,M,8/26/15,9/21/15,4628,421.89,364.69
439262425,Asia,Cambodia,Vegetables,Offline,M,4/14/13,5/20/13,6368,154.06,90.93
819314277,Sub-Saharan Africa,Gabon,Clothes,Online,H,6/2/11,7/17/11,2156,109.28,35.84
963338601,Asia,Philippines,Personal Care,Online,C,3/11/17,4/9/17,2154,81.73,56.67
643259227,Europe,Switzerland,Meat,Offline,L,4/26/12,4/26/12,3555,421.89,364.69
151312482,Europe,Czech Republic,Cosmetics,Online,H,6/6/17,7/12/17,5581,437.2,263.33
750047194,Europe,Austria,Fruits,Online,M,7/31/12,9/18/12,4487,9.33,6.92
622324693,Asia,Bhutan,Cereal,Online,C,10/2/16,10/21/16,8561,205.7,117.11
721318805,Europe,Switzerland,Fruits,Offline,L,11/29/15,12/9/15,3118,9.33,6.92
720515859,Sub-Saharan Africa,Cape Verde,Baby Food,Offline,H,3/25/12,3/29/12,5509,255.28,159.42
363714683,Sub-Saharan Africa,Senegal,Personal Care,Online,M,9/29/12,10/17/12,112,81.73,56.67
815026605,Middle East and North Africa,Israel,Fruits,Offline,M,5/26/10,6/27/10,3339,9.33,6.92
608875453,Middle East and North Africa,Tunisia ,Baby Food,Online,L,7/27/10,8/11/10,8632,255.28,159.42
599997556,Europe,Vatican City,Beverages,Offline,H,2/13/12,2/14/12,1465,47.45,31.79
813441741,Sub-Saharan Africa,Sierra Leone,Cereal,Offline,M,3/12/11,3/22/11,4342,205.7,117.11
894569337,Asia,China,Cereal,Online,L,7/26/12,8/22/12,1801,205.7,117.11
559054172,Asia,Uzbekistan,Baby Food,Offline,M,9/25/10,10/17/10,5408,255.28,159.42
942882573,Middle East and North Africa,Qatar,Fruits,Online,L,5/22/16,6/25/16,8761,9.33,6.92
552353370,Sub-Saharan Africa,Cote d'Ivoire,Clothes,Online,M,10/15/14,11/18/14,2491,109.28,35.84
214077889,Australia and Oceania,Marshall Islands,Beverages,Offline,L,12/22/14,1/1/15,9260,47.45,31.79
824979960,Central America and the Caribbean,Costa Rica,Fruits,Offline,H,9/11/15,10/20/15,8758,9.33,6.92
202295911,Middle East and North Africa,Morocco,Cosmetics,Online,H,10/3/16,10/11/16,2710,437.2,263.33
733574569,Sub-Saharan Africa,Rwanda,Baby Food,Offline,H,4/2/15,5/18/15,9871,255.28,159.42
826677262,Europe,Estonia,Beverages,Online,M,11/28/16,1/9/17,1027,47.45,31.79
759777820,Australia and Oceania,Palau,Fruits,Online,L,2/28/17,3/23/17,3996,9.33,6.92
431362569,Sub-Saharan Africa,South Sudan,Beverages,Online,H,7/5/12,8/9/12,8625,47.45,31.79
710230338,Central America and the Caribbean,Honduras,Baby Food,Offline,L,11/15/11,11/19/11,1795,255.28,159.42
285492455,Central America and the Caribbean,Jamaica,Office Supplies,Offline,C,2/2/10,3/1/10,2417,651.21,524.96
616572749,Sub-Saharan Africa,Democratic Republic of the Congo,Baby Food,Online,H,6/8/14,7/12/14,6433,255.28,159.42
983207547,Central America and the Caribbean,Panama,Personal Care,Offline,M,7/6/10,7/25/10,1817,81.73,56.67
735445678,Europe,Poland,Beverages,Offline,H,7/5/11,7/22/11,3574,47.45,31.79
643648469,Middle East and North Africa,Lebanon,Office Supplies,Offline,M,7/11/16,8/5/16,8740,651.21,524.96
648489749,Middle East and North Africa,Tunisia ,Beverages,Online,L,5/15/14,6/11/14,1382,47.45,31.79
310955846,Sub-Saharan Africa,Sudan,Personal Care,Online,C,1/21/10,2/10/10,7600,81.73,56.67
162345588,Sub-Saharan Africa,Guinea-Bissau,Baby Food,Online,C,6/16/13,7/29/13,522,255.28,159.42
354270303,Europe,San Marino,Vegetables,Offline,L,10/14/12,11/27/12,5310,154.06,90.93
208653819,Australia and Oceania,Nauru,Baby Food,Offline,C,4/4/16,4/15/16,4157,255.28,159.42
467732465,Asia,Japan,Baby Food,Online,C,6/6/10,7/22/10,1285,255.28,159.42
144055068,Australia and Oceania,Palau,Meat,Offline,M,1/1/17,2/8/17,7951,421.89,364.69
570482957,Sub-Saharan Africa,Seychelles ,Vegetables,Online,L,4/23/13,6/3/13,7439,154.06,90.93
450189960,Middle East and North Africa,Somalia,Household,Online,M,10/27/11,12/11/11,68,668.27,502.54
806662404,Europe,Spain,Cereal,Offline,H,12/4/10,12/7/10,8186,205.7,117.11
933699119,Europe,Netherlands,Personal Care,Offline,C,11/13/13,11/24/13,1173,81.73,56.67
645411431,Sub-Saharan Africa,Gabon,Personal Care,Offline,C,5/20/17,6/12/17,440,81.73,56.67
726223170,Europe,Switzerland,Baby Food,Offline,C,6/27/15,7/31/15,4429,255.28,159.42
680870664,Sub-Saharan Africa,Burkina Faso,Cereal,Online,H,10/30/10,10/31/10,3615,205.7,117.11
984402740,Central America and the Caribbean,Haiti,Meat,Offline,L,11/28/10,12/18/10,5501,421.89,364.69
832180726,Central America and the Caribbean,Belize,Office Supplies,Online,C,9/22/16,9/22/16,9625,651.21,524.96
389878451,Middle East and North Africa,Iraq,Fruits,Online,L,5/29/11,7/7/11,2553,9.33,6.92
343482244,Australia and Oceania,Solomon Islands,Cosmetics,Online,M,1/2/17,2/18/17,2884,437.2,263.33
549290931,Sub-Saharan Africa,Sudan,Office Supplies,Offline,M,12/29/14,1/20/15,6248,651.21,524.96
483915841,Sub-Saharan Africa,Chad,Beverages,Offline,C,8/18/10,9/16/10,306,47.45,31.79
594280803,Central America and the Caribbean,Saint Vincent and the Grenadines,Household,Offline,M,1/5/14,1/21/14,9751,668.27,502.54
947622144,Sub-Saharan Africa,Mali,Personal Care,Online,H,8/7/13,9/24/13,1305,81.73,56.67
781488692,Central America and the Caribbean,Trinidad and Tobago,Household,Online,M,4/7/10,5/3/10,8725,668.27,502.54
753741776,Central America and the Caribbean,Costa Rica,Vegetables,Offline,C,7/11/13,7/28/13,7796,154.06,90.93
692555224,Europe,Czech Republic,Meat,Online,M,1/9/15,2/1/15,1336,421.89,364.69
946415364,Central America and the Caribbean,Barbados,Personal Care,Online,M,1/18/15,1/30/15,4193,81.73,56.67
134121024,Europe,Estonia,Vegetables,Online,L,2/28/11,4/8/11,8246,154.06,90.93
994783532,Central America and the Caribbean,Cuba,Beverages,Online,C,2/18/17,3/12/17,7408,47.45,31.79
937826716,Central America and the Caribbean,Honduras,Beverages,Online,M,9/23/13,10/11/13,2621,47.45,31.79
592986905,Sub-Saharan Africa,Benin,Office Supplies,Online,M,1/24/13,3/13/13,6858,651.21,524.96
660312926,Europe,Estonia,Clothes,Offline,C,12/18/16,1/5/17,123,109.28,35.84
560166108,Asia,Thailand,Beverages,Online,H,3/3/13,3/5/13,4454,47.45,31.79
683220279,Australia and Oceania,East Timor,Cereal,Offline,L,12/28/16,1/6/17,8918,205.7,117.11
140461766,Europe,Ukraine,Cosmetics,Online,C,7/8/14,7/20/14,4613,437.2,263.33
813189399,Asia,Kyrgyzstan,Baby Food,Online,M,10/30/11,11/22/11,9669,255.28,159.42
603014504,Central America and the Caribbean,Jamaica,Meat,Online,M,1/27/16,2/11/16,4247,421.89,364.69
181860911,Sub-Saharan Africa,Angola,Vegetables,Online,H,7/12/16,7/15/16,5540,154.06,90.93
741964948,Europe,Ukraine,Cereal,Offline,C,2/13/11,2/26/11,2771,205.7,117.11
845875442,Sub-Saharan Africa,Zambia,Meat,Online,H,3/8/10,3/17/10,2195,421.89,364.69
476453721,Europe,San Marino,Snacks,Offline,C,7/22/17,8/10/17,2099,152.58,97.44
586873614,Middle East and North Africa,Qatar,Snacks,Online,H,8/20/11,8/29/11,7799,152.58,97.44
850621449,Asia,Malaysia,Meat,Online,L,4/23/17,5/2/17,6644,421.89,364.69
111496055,Europe,Belgium,Fruits,Online,M,4/28/11,6/4/11,3015,9.33,6.92
433608758,Asia,Nepal,Vegetables,Offline,L,11/29/16,12/21/16,3322,154.06,90.93
351383388,Asia,Japan,Clothes,Online,H,9/25/16,10/30/16,1008,109.28,35.84
719556272,Central America and the Caribbean,El Salvador,Meat,Offline,H,3/24/17,4/1/17,1546,421.89,364.69
663176238,Central America and the Caribbean,Jamaica,Household,Offline,L,7/14/14,7/26/14,7441,668.27,502.54
727604615,Sub-Saharan Africa,South Sudan,Baby Food,Offline,M,6/6/13,7/7/13,3229,255.28,159.42
628515231,Europe,Slovakia,Vegetables,Online,L,12/25/15,2/1/16,479,154.06,90.93
601894414,Europe,Slovakia,Office Supplies,Offline,M,3/2/10,3/19/10,2787,651.21,524.96
954040992,Europe,Bosnia and Herzegovina,Snacks,Offline,L,7/14/11,8/27/11,785,152.58,97.44
711566293,Middle East and North Africa,Saudi Arabia,Cosmetics,Offline,M,12/22/13,12/26/13,7133,437.2,263.33
771394145,Australia and Oceania,Tuvalu,Beverages,Offline,M,3/28/16,4/22/16,1524,47.45,31.79
750760877,Middle East and North Africa,Bahrain,Vegetables,Offline,M,7/25/10,9/7/10,5682,154.06,90.93
337215316,Sub-Saharan Africa,Djibouti,Baby Food,Offline,L,10/3/16,11/11/16,8360,255.28,159.42
638618791,Central America and the Caribbean,Costa Rica,Baby Food,Offline,L,4/5/10,5/25/10,347,255.28,159.42
133145129,Australia and Oceania,Nauru,Meat,Online,L,10/15/16,10/19/16,9457,421.89,364.69
519280660,Asia,Cambodia,Household,Offline,C,2/18/10,4/6/10,5542,668.27,502.54
865824210,Europe,Czech Republic,Office Supplies,Online,M,5/9/14,5/14/14,5479,651.21,524.96
761887109,Europe,Belgium,Clothes,Offline,M,9/20/16,10/14/16,8181,109.28,35.84
766893184,Sub-Saharan Africa,Guinea-Bissau,Meat,Offline,M,12/6/16,1/10/17,9590,421.89,364.69
160578763,Europe,Romania,Office Supplies,Online,L,9/27/15,10/30/15,7679,651.21,524.96
992992675,Europe,Serbia,Vegetables,Offline,M,3/8/11,3/9/11,7454,154.06,90.93
434496247,Sub-Saharan Africa,Mauritius ,Household,Online,M,7/4/17,8/10/17,5950,668.27,502.54
225763309,Sub-Saharan Africa,Sierra Leone,Cereal,Online,L,12/13/15,1/6/16,7235,205.7,117.11
827780187,Sub-Saharan Africa,Zambia,Baby Food,Offline,C,7/11/11,7/22/11,7407,255.28,159.42
971845710,Central America and the Caribbean,Haiti,Snacks,Online,C,2/8/14,3/15/14,9597,152.58,97.44
809571206,North America,Greenland,Beverages,Online,L,11/27/11,1/11/12,8965,47.45,31.79
562880504,Central America and the Caribbean,Saint Kitts and Nevis ,Office Supplies,Online,H,2/18/13,3/19/13,7704,651.21,524.96
974009931,Sub-Saharan Africa,Gabon,Meat,Offline,H,12/6/11,1/13/12,38,421.89,364.69
155508315,Asia,Tajikistan,Fruits,Offline,C,11/4/14,11/17/14,7221,9.33,6.92
340236985,Sub-Saharan Africa,Seychelles ,Household,Online,M,5/8/14,5/13/14,2540,668.27,502.54
231369769,Europe,Slovakia,Clothes,Online,M,5/9/15,5/16/15,6311,109.28,35.84
852392995,Europe,Lithuania,Cosmetics,Online,M,3/28/16,4/19/16,884,437.2,263.33
597105491,Europe,Macedonia,Snacks,Offline,M,9/6/12,10/20/12,5639,152.58,97.44
179618585,Middle East and North Africa,Kuwait,Fruits,Offline,L,7/23/16,8/20/16,1986,9.33,6.92
384356105,Sub-Saharan Africa,Namibia,Fruits,Offline,H,4/26/14,5/14/14,8368,9.33,6.92
716054379,Europe,Andorra,Fruits,Offline,L,3/4/16,3/26/16,5258,9.33,6.92
749762237,Sub-Saharan Africa,Uganda,Household,Online,L,6/27/14,8/2/14,162,668.27,502.54
580841004,Australia and Oceania,Nauru,Beverages,Offline,H,4/3/10,4/22/10,2616,47.45,31.79
374964511,Asia,Kyrgyzstan,Fruits,Online,M,11/21/16,12/9/16,9186,9.33,6.92
818119084,Sub-Saharan Africa,Guinea,Beverages,Online,L,1/8/11,2/21/11,8472,47.45,31.79
866603553,Australia and Oceania,Tonga,Cereal,Offline,M,12/22/11,2/7/12,6104,205.7,117.11
897029244,North America,Canada,Household,Online,M,6/9/17,7/16/17,9742,668.27,502.54
456319987,Central America and the Caribbean,Grenada,Beverages,Online,M,10/17/14,11/1/14,4080,47.45,31.79
511712110,Europe,Austria,Office Supplies,Offline,C,3/21/15,5/7/15,5839,651.21,524.96
300754439,Asia,Maldives,Fruits,Online,C,1/4/12,2/6/12,8777,9.33,6.92
481308305,Europe,Finland,Baby Food,Offline,C,9/7/14,10/16/14,8678,255.28,159.42
881547534,Sub-Saharan Africa,Rwanda,Office Supplies,Online,H,11/21/14,12/9/14,8360,651.21,524.96
949958455,Middle East and North Africa,Somalia,Baby Food,Offline,C,11/27/12,1/4/13,2672,255.28,159.42
205339896,Central America and the Caribbean,Costa Rica,Office Supplies,Online,C,11/17/13,11/20/13,3493,651.21,524.96
486803185,Sub-Saharan Africa,Lesotho,Beverages,Online,H,6/5/16,7/8/16,4735,47.45,31.79
103772151,Middle East and North Africa,Lebanon,Baby Food,Online,M,6/18/16,7/22/16,7340,255.28,159.42
585983121,Asia,India,Snacks,Online,H,12/15/10,1/9/11,4282,152.58,97.44
833484923,Sub-Saharan Africa,Swaziland,Clothes,Offline,L,11/15/16,12/1/16,5566,109.28,35.84
266638886,Europe,Andorra,Household,Online,C,5/22/14,6/19/14,3227,668.27,502.54
176118838,Asia,Maldives,Beverages,Offline,M,3/28/11,4/17/11,6333,47.45,31.79
572911107,Asia,Malaysia,Cosmetics,Online,M,3/22/16,4/7/16,5983,437.2,263.33
638314521,Europe,Moldova ,Meat,Online,H,9/17/12,10/15/12,306,421.89,364.69
973940408,Middle East and North Africa,Morocco,Personal Care,Online,H,6/5/15,7/5/15,9465,81.73,56.67
451712596,Sub-Saharan Africa,South Sudan,Vegetables,Online,H,8/23/13,9/28/13,650,154.06,90.93
263867413,Sub-Saharan Africa,The Gambia,Cosmetics,Online,C,11/8/12,11/28/12,3086,437.2,263.33
772953689,Central America and the Caribbean,El Salvador,Beverages,Online,M,10/31/15,12/19/15,3028,47.45,31.79
161832749,Asia,Bhutan,Snacks,Offline,M,4/6/11,5/25/11,8762,152.58,97.44
283678424,Asia,Brunei,Meat,Online,L,5/27/15,7/3/15,5604,421.89,364.69
